adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,content,release_year,Embedding
False,1226863,en,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",1.0,2026-04-01,The Super Mario Galaxy Movie,0.7431693989071038,"['Family', 'Comedy', 'Adventure', 'Fantasy', 'Animation']",0.5199642466730714,Family Comedy Adventure Fantasy Animation,"id: 1226863. title: The Super Mario Galaxy Movie. overview: Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.. genres: Family Comedy Adventure Fantasy Animation",2026.0,"[-0.5853011012077332, -0.06502807140350342, -3.6627206802368164, -1.1800764799118042, -0.1571706235408783, 0.045380908995866776, -0.5829525589942932, -0.595936119556427, -0.21375833451747894, -0.36286482214927673, -0.7456190586090088, 1.4594147205352783, 1.2324542999267578, 0.5290307998657227, 0.6842265129089355, -0.6795777082443237, 0.7452527284622192, 0.3502744734287262, -0.7771170139312744, 0.43873515725135803, -0.6736233234405518, 0.35075053572654724, -0.6495194435119629, -0.43021824955940247, 1.2341718673706055, -0.04705723002552986, -0.21174269914627075, -0.9413315057754517, -1.3199626207351685, 0.10600990802049637, 1.2799838781356812, 0.14319363236427307, -0.4990635812282562, -0.29067057371139526, -1.2125428915023804, -0.1423596441745758, 0.6600112915039062, 0.8921619653701782, 0.12355752289295197, -0.40818557143211365, 0.9583364725112915, -0.12350129336118698, 0.31724613904953003, -0.9130716323852539, 0.8204301595687866, -0.25760889053344727, 0.7256553769111633, -0.33659881353378296, 1.514557957649231, -0.2534257471561432, -0.7409895062446594, 0.6571745872497559, 1.1528956890106201, -0.8667352199554443, 0.6897324323654175, 0.9741371273994446, -0.7618722915649414, -0.7606135010719299, -0.3397877514362335, -0.43257907032966614, 1.2471975088119507, 1.376537561416626, 0.9608439207077026, 0.6546785831451416, 0.7144211530685425, -2.274893283843994, -0.4141591489315033, 1.237734079360962, -0.06195228919386864, -1.069788932800293, 1.039317011833191, -0.9915992617607117, -0.0471980907022953, 0.19908493757247925, -1.4816091060638428, 0.5124679803848267, 0.5843111872673035, 0.22445879876613617, -0.4494982957839966, -0.43427035212516785, 0.212472602725029, -0.6028477549552917, 1.1736781597137451, -0.13991110026836395, -0.12522059679031372, 0.10668234527111053, -0.5992254018783569, -0.3696417510509491, -1.7251465320587158, 0.53425133228302, 0.22999566793441772, 0.752140998840332, 0.10340607166290283, -0.6341871619224548, -0.7152811884880066, 0.45293989777565, -0.21952126920223236, -0.4637165069580078, -0.6159052848815918, -0.1429375410079956, -0.6879685521125793, -0.4130696654319763, 0.4695506691932678, -0.06590311974287033, 0.1348002552986145, 1.0943056344985962, 0.5889017581939697, 0.8232424259185791, -0.325795978307724, 0.10197699069976807, -0.5865586996078491, 0.6849697232246399, -0.7000115513801575, -1.2295570373535156, 0.7833818793296814, -0.10112962871789932, 0.8874099850654602, -0.040502820163965225, 0.02091585285961628, 1.0407006740570068, -0.3113986849784851, 0.015770427882671356, -0.40016528964042664, 1.1821049451828003, -0.09919624030590057, -0.10691461712121964, -0.9720047116279602, -0.3113405108451843, 0.5897142291069031, -1.3792256116867065, -0.306451678276062, -0.01211075484752655, 0.622846245765686, 0.28729671239852905, 0.11941950768232346, 0.031106896698474884, 0.45844513177871704, -0.5082740783691406, -0.5167659521102905, 0.30866193771362305, 1.6260961294174194, 0.06697285920381546, 0.26588332653045654, -0.25455206632614136, 0.47142720222473145, -0.48589035868644714, 1.0240638256072998, -0.5098428726196289, -1.106603741645813, -0.09965251386165619, 0.715226411819458, 0.8072513937950134, -0.275105744600296, 0.14674918353557587, 0.0883849486708641, -0.03744304180145264, -0.14980828762054443, 0.385053813457489, -0.46590563654899597, 0.445767343044281, 0.151418074965477, 0.28565579652786255, -1.1361726522445679, 1.1957257986068726, -0.297376811504364, -0.2151508927345276, -0.12357538193464279, 0.5506511330604553, 0.23072637617588043, 1.1595566272735596, -0.9536425471305847, -0.7783496379852295, 0.09384804964065552, -0.5489560961723328, 0.2667205035686493, -0.8463515639305115, 1.4800611734390259, -0.5671751499176025, -1.1268322467803955, -0.08774866163730621, 0.7207743525505066, -1.9533895254135132, 0.8772392272949219, 0.7450118064880371, -1.1422351598739624, -0.662948489189148, 0.3585183322429657, -0.0028849481604993343, -0.8553619980812073, -0.7870356440544128, -0.4536976218223572, 0.1511988341808319, -0.31009477376937866, -0.3369295299053192, -0.6417843103408813, -1.1535781621932983, 0.5313011407852173, -0.1596299558877945, -0.3860096037387848, -1.0804004669189453, -0.11774812638759613, -0.5939961075782776, -0.3013025224208832, 0.5606754422187805, -0.9303238987922668, 0.008362777531147003, -0.2963074743747711, 0.5263813734054565, -0.42168018221855164, 0.9926556348800659, 0.6264231204986572, -0.4874446392059326, -0.29024839401245117, 0.17326068878173828, -0.08283226191997528, -0.0988403856754303, 0.4144543409347534, 0.28673821687698364, -0.9115197062492371, 0.13411913812160492, -0.2616945505142212, 0.2573252022266388, -0.10642758756875992, -0.5011864900588989, 0.5923802852630615, 0.7301735877990723, -0.32677528262138367, -0.05195599049329758, -0.23555152118206024, -0.09764369577169418, 0.08119475841522217, -1.1314687728881836, 0.8116210103034973, 0.48210105299949646, -0.6231184601783752, -0.26138272881507874, 0.8495451807975769, 2.411080837249756, -0.18999063968658447, 0.531474232673645, 0.5631195902824402, 0.8389216661453247, 0.2067006677389145, -0.761934220790863, -1.0220445394515991, 0.09854105114936829, -0.277887761592865, -1.122746229171753, -0.10381051898002625, 0.9824373722076416, 0.9918338060379028, -0.538126528263092, 0.6109892129898071, 1.1913437843322754, -0.12669093906879425, -0.9433923363685608, -0.6806122064590454, 0.3649861216545105, -0.8550507426261902, 0.8908223509788513, 0.322194367647171, -0.5844441652297974, 0.6503449082374573, -0.9094705581665039, -0.08528640866279602, -0.09605523943901062, 0.30609002709388733, 0.2242247313261032, 0.676857590675354, -0.48010045289993286, -0.17952249944210052, 1.1280995607376099, 0.21548797190189362, 0.993731677532196, 0.028899960219860077, -0.7344648838043213, 0.8491132259368896, 0.2504960000514984, -0.8718872666358948, 0.7622686624526978, -0.1591155230998993, -0.5132235288619995, 0.24959972500801086, 0.41869795322418213, -0.7217186689376831, 0.3197285830974579, -0.12221762537956238, 0.5583639740943909, 0.3071748614311218, 0.2998019754886627, 0.8326080441474915, -0.25084468722343445, -0.09183100610971451, 0.6817944645881653, 0.8800856471061707, 0.286358505487442, 0.6310175657272339, -0.21203011274337769, -0.039150215685367584, -1.36037278175354, 0.8007012009620667, 0.7956179976463318, 0.29580169916152954, 1.1066253185272217, -0.48072099685668945, -0.8743177056312561, -0.10214552283287048, 0.16386272013187408, -0.42663657665252686, -0.5488101840019226, -0.6439805626869202, -0.6809030175209045, -0.9913570880889893, 0.6944648027420044, -0.16669681668281555, 0.23639702796936035, 0.6043829917907715, 0.05934710428118706, 1.038544774055481, 0.9885529279708862, -0.755325973033905, -1.1080998182296753, -0.08185096085071564, 0.05377008765935898, -0.36312827467918396, 1.1893634796142578, -1.127875804901123, 0.46406471729278564, -0.3439009487628937, -0.12587597966194153, -0.6765263676643372, 0.8031905293464661, 0.7885977029800415, -0.9725199341773987, -1.0416945219039917, 1.3668593168258667, -0.03468192741274834, 0.36375489830970764, -0.16698361933231354, 0.24662715196609497, 1.0391762256622314, -0.32163211703300476, 0.05946342647075653, -1.3628095388412476, 0.6027116179466248, -0.11800466477870941, -0.3477781116962433, 0.05000367760658264, 0.6685824990272522, -0.8460657596588135, -0.5530505180358887, -0.5817970037460327, -0.050493668764829636, -0.22845163941383362, 0.29376840591430664, 0.43582502007484436, 0.3987541198730469, 0.3046969473361969, 0.5995089411735535, -0.23750394582748413, 0.5609032511711121, 0.9439277648925781, -0.14286082983016968, 0.7864305377006531, -0.6891213655471802, 0.5065901875495911, 0.6744118332862854, -0.37651878595352173, 0.7621427178382874, 0.35359111428260803, 0.18674199283123016, 0.10503441840410233, -0.1313449889421463, 0.06976371258497238, 0.5076905488967896, 0.38119617104530334, -1.6356229782104492, -1.0416667461395264, -0.6837508082389832, 0.5578440427780151, 0.06348270177841187, 0.10912543535232544, 0.6261354088783264, 1.0423341989517212, 0.5238326787948608, 0.4875422716140747, 0.787054717540741, 0.04671621695160866, -0.6611344218254089, 0.3089774549007416, -0.6303785443305969, -0.524638295173645, -0.61576908826828, -0.8122794032096863, 0.4886604845523834, -1.0774173736572266, 0.9015806317329407, 0.36314621567726135, -0.6336947679519653, -0.3523152768611908, -0.6170195937156677, -1.2780083417892456, 0.37154629826545715, 0.2521136701107025, -0.09653346985578537, 1.297510027885437, 0.11903402209281921, -0.9155192971229553, 1.4482088088989258, 0.17757514119148254, 0.9784804582595825, 1.7687023878097534, -0.8267158269882202, -1.2001739740371704, 0.6412255764007568, 0.7557246088981628, 0.7159063816070557, 0.49178919196128845, -3.542631020536646e-05, -0.01818188652396202, 0.36002039909362793, 0.6605119705200195, -0.23965764045715332, 0.43052515387535095, 0.778942883014679, -0.03347064554691315, 0.7702832818031311, 0.3573468029499054, 0.29726698994636536, -0.4320591688156128, -0.10999203473329544, 0.6175082325935364, -0.09759080410003662, -0.30578523874282837, -0.6907410621643066, 0.5876742601394653, 0.6564339399337769, 0.256379097700119, 0.8509976863861084, 1.0753810405731201, 0.40423762798309326, -0.8399211168289185, -0.12175479531288147, 0.06437564641237259, 0.9092416763305664, 1.6357948780059814, 0.6762076616287231, -1.5722343921661377, -0.7823929786682129, 0.525020182132721, 0.1711716502904892, 0.18745869398117065, 0.31251171231269836, 0.8098008632659912, 0.7703799605369568, -1.1793465614318848, -0.4169157147407532, 0.19744586944580078, 0.19395309686660767, 0.8501490950584412, 1.1797157526016235, 0.11857502162456512, -0.8984602093696594, -0.2660997807979584, -0.16758796572685242, -0.34376779198646545, 0.23492692410945892, -0.23157410323619843, -0.11123722791671753, 1.2370327711105347, -1.619841456413269, 0.2685562074184418, 0.8084585666656494, -1.3354625701904297, -0.6777656674385071, 0.3086457848548889, -0.7048776745796204, 0.19395095109939575, -0.3625752329826355, 0.9768714904785156, 1.0463727712631226, 0.38189274072647095, -0.9017356038093567, 0.26590967178344727, 0.4984283745288849, 0.4527656137943268, 0.4828886389732361, -0.6406258344650269, 0.5055699944496155, 0.3598417043685913, 0.025615453720092773, -0.33222177624702454, 0.732196569442749, -0.1463330239057541, -0.014448313973844051, -0.08606066554784775, -0.13992905616760254, 0.6183933615684509, 0.27014562487602234, 1.1272772550582886, 1.3905295133590698, 0.7566354274749756, -0.32018110156059265, 0.3452467918395996, 0.7023598551750183, -0.2614312171936035, 0.2511681616306305, -0.9306390285491943, -0.2752670645713806, -0.17889957129955292, -1.5053268671035767, 0.032332852482795715, 0.597692608833313, -0.10941565036773682, 1.363383173942566, -1.0958048105239868, 0.47894415259361267, 0.5740963816642761, -0.3607766926288605, -0.8531691431999207, -0.3223413825035095, -1.4138505458831787, -0.583745002746582, -0.1818923056125641, 0.14167238771915436, 0.6524447798728943, -0.49251559376716614, -0.8840540647506714, 0.7145949602127075, 0.23283129930496216, -0.9063546657562256, -0.03733804076910019, -0.5340918898582458, -0.3456172049045563, -0.35413169860839844, -0.18279843032360077, -0.3407517075538635, 0.2394985556602478, 0.6174946427345276, 0.004718894138932228, -0.42996466159820557, 0.24839280545711517, -0.8574997186660767, -0.16443488001823425, -0.9572980403900146, 0.15404930710792542, -0.07030883431434631, 0.36664170026779175, 1.0499192476272583, 0.01080694142729044, 0.4074978828430176, -1.403465747833252, 0.02007361128926277, -0.10711514204740524, -0.20302969217300415, -0.35969263315200806, 0.34718701243400574, -0.1182887852191925, -0.5656878352165222, -0.5603893995285034, -0.038699693977832794, 0.04312194883823395, 0.9657869935035706, 0.8767995834350586, 0.6539828181266785, -0.569534957408905, -0.12965376675128937, -0.5593690872192383, 0.2491053193807602, -0.42089033126831055, 0.4042385518550873, -1.4171921014785767, -0.6907660365104675, -0.23328770697116852, -0.3515287935733795, -0.257694274187088, -0.24056079983711243, 0.5088850259780884, -1.2892683744430542, -0.8925275802612305, -0.5560694932937622, 0.1906343251466751, 0.2257433831691742, 0.5487158298492432, -0.43846479058265686, 0.48475533723831177, -1.0599678754806519, -0.42279064655303955, 0.6038322448730469, -0.8752044439315796, 0.4353500008583069, -0.3125806748867035, 0.40760675072669983, 0.0711413323879242, -0.3933945596218109, 0.1522011011838913, 0.13829302787780762, 0.35431504249572754, -0.40369558334350586, -0.9546533226966858, 0.059071656316518784, 0.41497451066970825, 1.7230148315429688, -0.354557067155838, 0.7323771715164185, 0.2123686522245407, -0.775382936000824, -0.7146561741828918, 0.6359224319458008, -0.8582786321640015, 1.1753811836242676, -0.5069305896759033, -0.1541443020105362, 0.31795036792755127, 0.13173407316207886, -0.11253766715526581, 2.029526472091675, 1.1185380220413208, -0.617364227771759, -0.6148108243942261, 0.07482556253671646, -1.3792989253997803, 0.8050444722175598, -0.40947502851486206, 0.5033266544342041, -0.5450044274330139, -0.5263233780860901, -0.7602161169052124, -0.7642516493797302, 1.4363683462142944, -1.2761847972869873, 0.255185604095459, -1.1068538427352905, -1.0483530759811401, -0.14713093638420105, 0.12070334702730179, -1.1388921737670898, 0.9435508847236633, -0.22759601473808289, 0.9177337884902954, 0.3129584491252899, -0.6402023434638977, 0.808470606803894, 0.8660503029823303, 0.6976163387298584, -0.875345766544342, -0.018677793443202972, 0.5561203956604004, 1.8878262042999268, -0.5454542636871338, 1.0470627546310425, 1.2749710083007812, 0.819543719291687, 0.7191489934921265, -0.3180132806301117, -1.2978460788726807, 0.33043745160102844, -1.1300276517868042, -1.3016870021820068, -0.3607737123966217, 0.15147177875041962, -0.2877746522426605, -1.189928412437439, 0.23299476504325867, 0.05087793618440628, 0.3883433938026428, 1.0732598304748535, -0.8351966738700867, -0.6815353035926819, -0.26596349477767944, 0.38661134243011475, 1.0409061908721924, 0.38636139035224915, -0.5771879553794861, -0.5220134854316711, -0.24017128348350525, 1.2136555910110474, 0.594680905342102, 0.11600195616483688, 0.012299813330173492, 0.28757575154304504, -0.25161033868789673, 0.7569918036460876, -0.5250833630561829, 0.41180339455604553, -1.4269083738327026, 0.23393584787845612, -0.13259349763393402, -0.7104318141937256, -0.34253379702568054, -0.6202949285507202, -0.7252954840660095, 0.281326025724411, -0.3567025363445282, -0.11880648881196976, -0.0028714006766676903, -1.1257034540176392, -0.26615431904792786, -0.47979435324668884, 1.2423588037490845, -0.41189444065093994, 1.0602542161941528, 0.07581358402967453, 0.3783528506755829, -0.7210610508918762, 0.02406749129295349, 0.9396766424179077, 0.1611746847629547, 0.39262211322784424, 0.2588154673576355, 0.09336180239915848, 0.6000037789344788, -0.538594663143158, 0.06119300052523613, 0.3231489956378937, -0.04560185968875885, -0.1261666715145111, -0.6049834489822388, -0.2797345817089081, 0.6294637322425842, 1.570298433303833, -0.22942422330379486, -0.6418029069900513, -0.601862907409668, -0.004567342810332775, 0.2846774756908417, 0.7826170325279236, -0.44328367710113525, 0.4695074260234833, -1.0669851303100586, -0.5561809539794922, 0.6922967433929443, -1.0701193809509277, 0.7391965985298157, -0.17586006224155426, -0.23172971606254578, -1.4411505460739136, -0.4632517397403717, -1.0752581357955933, -0.6938923001289368, -0.6759607791900635, 0.5880180597305298, 0.418385773897171, 0.3961600363254547, -0.24651974439620972, -0.141959547996521, -0.186667338013649, 0.9332312941551208, 0.6471880078315735, 0.13257771730422974, 1.2560347318649292, -0.37542322278022766, -0.3612203896045685, -0.3283608853816986, 0.9566494226455688, 0.6356574296951294, -0.014419316314160824, 0.6000151634216309, 1.58933424949646, -0.40525609254837036, 0.40870967507362366, -0.8141826391220093, -0.3062905967235565, -0.28149542212486267, -0.4807790219783783, -0.3073710799217224, -1.2943378686904907, -0.7049342393875122]"
